Method,Time,Layers,Alpha,Tolerance,TSS Mean,TSS Std,HSS Mean,HSS Std
only_cme,12,54,1e-06,0.0001,0.3582,0.2539,0.3888,0.2428
only_cme,12,54,1e-06,0.001,0.3193,0.212,0.3399,0.21
only_cme,12,54,1e-05,1e-07,0.3567,0.2496,0.383,0.2414
only_cme,12,54,1e-05,1e-06,0.3567,0.2496,0.383,0.2414
only_cme,12,54,1e-05,1e-05,0.3567,0.2496,0.383,0.2414
only_cme,12,54,1e-05,0.0001,0.3582,0.2539,0.3888,0.2428
only_cme,12,54,1e-05,0.001,0.3193,0.212,0.3399,0.21
only_cme,12,54,0.0001,1e-07,0.3567,0.2496,0.383,0.2414
only_cme,12,54,0.0001,1e-06,0.3567,0.2496,0.383,0.2414
only_cme,12,54,0.0001,1e-05,0.3567,0.2496,0.383,0.2414
only_cme,12,54,0.0001,0.0001,0.3582,0.2539,0.3888,0.2428
only_cme,12,54,0.0001,0.001,0.3193,0.212,0.3399,0.21
only_cme,12,54,0.001,1e-07,0.3567,0.2496,0.383,0.2414
only_cme,12,54,0.001,1e-06,0.3567,0.2496,0.383,0.2414
only_cme,12,54,0.001,1e-05,0.3597,0.2484,0.388,0.24
only_cme,12,54,0.001,0.0001,0.3582,0.2539,0.3888,0.2428
only_cme,12,54,0.001,0.001,0.3193,0.212,0.3399,0.21
only_cme,12,72,1e-07,1e-07,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,1e-07,1e-06,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,1e-07,1e-05,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,1e-07,0.0001,0.3393,0.2223,0.3602,0.2149
only_cme,12,72,1e-07,0.001,0.2733,0.2005,0.2983,0.2043
only_cme,12,72,1e-06,1e-07,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,1e-06,1e-06,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,1e-06,1e-05,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,1e-06,0.0001,0.3393,0.2223,0.3602,0.2149
only_cme,12,72,1e-06,0.001,0.2733,0.2005,0.2983,0.2043
only_cme,12,72,1e-05,1e-07,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,1e-05,1e-06,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,1e-05,1e-05,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,1e-05,0.0001,0.3393,0.2223,0.3602,0.2149
only_cme,12,72,1e-05,0.001,0.2733,0.2005,0.2983,0.2043
only_cme,12,72,0.0001,1e-07,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,0.0001,1e-06,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,0.0001,1e-05,0.3612,0.2191,0.3855,0.2092
only_cme,12,72,0.0001,0.0001,0.3393,0.2223,0.3602,0.2149
only_cme,12,72,0.0001,0.001,0.2733,0.2005,0.2983,0.2043
only_cme,12,72,0.001,1e-07,0.3551,0.2288,0.3782,0.2219
only_cme,12,72,0.001,1e-06,0.3551,0.2288,0.3782,0.2219
only_cme,12,72,0.001,1e-05,0.3551,0.2288,0.3782,0.2219
only_cme,12,72,0.001,0.0001,0.3422,0.223,0.3649,0.2161
only_cme,12,72,0.001,0.001,0.2733,0.2005,0.2983,0.2043
only_cme,12,90,1e-07,1e-07,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-07,1e-06,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-07,1e-05,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-07,0.0001,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-07,0.001,0.2973,0.2325,0.3177,0.2184
only_cme,12,90,1e-06,1e-07,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-06,1e-06,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-06,1e-05,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-06,0.0001,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-06,0.001,0.2973,0.2325,0.3177,0.2184
only_cme,12,90,1e-05,1e-07,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-05,1e-06,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-05,1e-05,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-05,0.0001,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,1e-05,0.001,0.2973,0.2325,0.3177,0.2184
only_cme,12,90,0.0001,1e-07,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,0.0001,1e-06,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,0.0001,1e-05,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,0.0001,0.0001,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,0.0001,0.001,0.2973,0.2325,0.3177,0.2184
only_cme,12,90,0.001,1e-07,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,0.001,1e-06,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,0.001,1e-05,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,0.001,0.0001,0.3661,0.1833,0.4006,0.1847
only_cme,12,90,0.001,0.001,0.2973,0.2325,0.3177,0.2184
only_cme,12,108,1e-07,1e-07,0.2983,0.2059,0.3235,0.1884
only_cme,12,108,1e-07,1e-06,0.2983,0.2059,0.3235,0.1884
only_cme,12,108,1e-07,1e-05,0.2983,0.2059,0.3235,0.1884
only_cme,12,108,1e-07,0.0001,0.3173,0.1954,0.344,0.1725
only_cme,12,108,1e-07,0.001,0.2882,0.1962,0.3013,0.1689
only_cme,12,108,1e-06,1e-07,0.2983,0.2059,0.3235,0.1884
only_cme,12,108,1e-06,1e-06,0.2983,0.2059,0.3235,0.1884
only_cme,12,108,1e-06,1e-05,0.2983,0.2059,0.3235,0.1884
only_cme,12,108,1e-06,0.0001,0.3173,0.1954,0.344,0.1725
only_cme,12,108,1e-06,0.001,0.2882,0.1962,0.3013,0.1689
only_cme,12,108,1e-05,1e-07,0.2983,0.2059,0.3235,0.1884
only_cme,12,108,1e-05,1e-06,0.2983,0.2059,0.3235,0.1884
only_cme,12,108,1e-05,1e-05,0.2983,0.2059,0.3235,0.1884
only_cme,12,108,1e-05,0.0001,0.3173,0.1954,0.344,0.1725
only_cme,12,108,1e-05,0.001,0.2882,0.1962,0.3013,0.1689
only_cme,12,108,0.0001,1e-07,0.2883,0.2011,0.3139,0.1818
only_cme,12,108,0.0001,1e-06,0.2883,0.2011,0.3139,0.1818
only_cme,12,108,0.0001,1e-05,0.2883,0.2011,0.3139,0.1818
only_cme,12,108,0.0001,0.0001,0.3073,0.1913,0.3343,0.1665
only_cme,12,108,0.0001,0.001,0.2882,0.1962,0.3013,0.1689
only_cme,12,108,0.001,1e-07,0.2883,0.2011,0.3139,0.1818
only_cme,12,108,0.001,1e-06,0.2883,0.2011,0.3139,0.1818
only_cme,12,108,0.001,1e-05,0.2883,0.2011,0.3139,0.1818
only_cme,12,108,0.001,0.0001,0.2983,0.2018,0.3229,0.1815
only_cme,12,108,0.001,0.001,0.2882,0.1962,0.3013,0.1689
only_flares,24,18,1e-07,1e-07,0.304,0.1172,0.3036,0.1153
only_flares,24,18,1e-07,1e-06,0.304,0.1172,0.3036,0.1153
only_flares,24,18,1e-07,1e-05,0.304,0.1172,0.3036,0.1153
only_flares,24,18,1e-07,0.0001,0.2848,0.1227,0.2846,0.1213
only_flares,24,18,1e-07,0.001,0.2461,0.1525,0.2458,0.1508
only_flares,24,18,1e-06,1e-07,0.304,0.1172,0.3036,0.1153
only_flares,24,18,1e-06,1e-06,0.304,0.1172,0.3036,0.1153
only_flares,24,18,1e-06,1e-05,0.304,0.1172,0.3036,0.1153
only_flares,24,18,1e-06,0.0001,0.2848,0.1227,0.2846,0.1213
only_flares,24,18,1e-06,0.001,0.2461,0.1525,0.2458,0.1508
only_flares,24,18,1e-05,1e-07,0.304,0.1172,0.3036,0.1153
only_flares,24,18,1e-05,1e-06,0.304,0.1172,0.3036,0.1153
only_flares,24,18,1e-05,1e-05,0.304,0.1172,0.3036,0.1153
only_flares,24,18,1e-05,0.0001,0.2848,0.1227,0.2846,0.1213
only_flares,24,18,1e-05,0.001,0.2461,0.1525,0.2458,0.1508
only_flares,24,18,0.0001,1e-07,0.299,0.1091,0.2989,0.1075
only_flares,24,18,0.0001,1e-06,0.299,0.1091,0.2989,0.1075
only_flares,24,18,0.0001,1e-05,0.299,0.1091,0.2989,0.1075
only_flares,24,18,0.0001,0.0001,0.2888,0.1273,0.2887,0.1255
only_flares,24,18,0.0001,0.001,0.2461,0.1525,0.2458,0.1508
only_flares,24,18,0.001,1e-07,0.3004,0.1204,0.2998,0.1187
only_flares,24,18,0.001,1e-06,0.3004,0.1204,0.2998,0.1187
only_flares,24,18,0.001,1e-05,0.3004,0.1204,0.2998,0.1187
only_flares,24,18,0.001,0.0001,0.2888,0.1251,0.2888,0.1238
only_flares,24,18,0.001,0.001,0.2461,0.1525,0.2458,0.1508
only_flares,24,36,1e-07,1e-07,0.2919,0.1291,0.2943,0.1295
only_flares,24,36,1e-07,1e-06,0.2919,0.1291,0.2943,0.1295
only_flares,24,36,1e-07,1e-05,0.2919,0.1291,0.2943,0.1295
only_flares,24,36,1e-07,0.0001,0.3006,0.119,0.3032,0.1192
only_flares,24,36,1e-07,0.001,0.2819,0.0994,0.2852,0.0981
only_flares,24,36,1e-06,1e-07,0.2919,0.1291,0.2943,0.1295
only_flares,24,36,1e-06,1e-06,0.2919,0.1291,0.2943,0.1295
only_flares,24,36,1e-06,1e-05,0.2919,0.1291,0.2943,0.1295
only_flares,24,36,1e-06,0.0001,0.3006,0.119,0.3032,0.1192
only_flares,24,36,1e-06,0.001,0.2819,0.0994,0.2852,0.0981
only_flares,24,36,1e-05,1e-07,0.2974,0.1302,0.2997,0.1311
only_flares,24,36,1e-05,1e-06,0.2974,0.1302,0.2997,0.1311
only_flares,24,36,1e-05,1e-05,0.2974,0.1302,0.2997,0.1311
only_flares,24,36,1e-05,0.0001,0.3054,0.1243,0.3079,0.1244
only_flares,24,36,1e-05,0.001,0.2819,0.0994,0.2852,0.0981
only_flares,24,36,0.0001,1e-07,0.2919,0.1291,0.2943,0.1295
only_flares,24,36,0.0001,1e-06,0.2919,0.1291,0.2943,0.1295
only_flares,24,36,0.0001,1e-05,0.2919,0.1291,0.2943,0.1295
only_flares,24,36,0.0001,0.0001,0.3054,0.1243,0.3079,0.1244
only_flares,24,36,0.0001,0.001,0.2819,0.0994,0.2852,0.0981
only_flares,24,36,0.001,1e-07,0.2879,0.1266,0.2902,0.1273
only_flares,24,36,0.001,1e-06,0.2879,0.1266,0.2902,0.1273
only_flares,24,36,0.001,1e-05,0.2879,0.1266,0.2902,0.1273
only_flares,24,36,0.001,0.0001,0.3056,0.1261,0.3082,0.1269
only_flares,24,36,0.001,0.001,0.2819,0.0994,0.2852,0.0981
only_flares,24,54,1e-07,1e-07,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-07,1e-06,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-07,1e-05,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-07,0.0001,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-07,0.001,0.2732,0.0938,0.2758,0.0953
only_flares,24,54,1e-06,1e-07,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-06,1e-06,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-06,1e-05,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-06,0.0001,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-06,0.001,0.2732,0.0938,0.2758,0.0953
only_flares,24,54,1e-05,1e-07,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-05,1e-06,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-05,1e-05,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-05,0.0001,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,1e-05,0.001,0.2732,0.0938,0.2758,0.0953
only_flares,24,54,0.0001,1e-07,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,0.0001,1e-06,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,0.0001,1e-05,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,0.0001,0.0001,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,0.0001,0.001,0.2732,0.0938,0.2758,0.0953
only_flares,24,54,0.001,1e-07,0.3098,0.1184,0.3114,0.1205
only_flares,24,54,0.001,1e-06,0.3098,0.1184,0.3114,0.1205
only_flares,24,54,0.001,1e-05,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,0.001,0.0001,0.3145,0.1096,0.3162,0.1118
only_flares,24,54,0.001,0.001,0.2732,0.0938,0.2758,0.0953
only_flares,24,72,1e-07,1e-07,0.2886,0.0993,0.2916,0.0988
only_flares,24,72,1e-07,1e-06,0.2886,0.0993,0.2916,0.0988
only_flares,24,72,1e-07,1e-05,0.2886,0.0993,0.2916,0.0988
only_flares,24,72,1e-07,0.0001,0.2956,0.1079,0.2983,0.1088
only_flares,24,72,1e-07,0.001,0.3183,0.0994,0.3186,0.0958
only_flares,24,72,1e-06,1e-07,0.2846,0.1003,0.2875,0.1
only_flares,24,72,1e-06,1e-06,0.2846,0.1003,0.2875,0.1
only_flares,24,72,1e-06,1e-05,0.2826,0.1014,0.285,0.1015
only_flares,24,72,1e-06,0.0001,0.2956,0.1079,0.2983,0.1088
only_flares,24,72,1e-06,0.001,0.3183,0.0994,0.3186,0.0958
only_flares,24,72,1e-05,1e-07,0.2934,0.1043,0.2963,0.104
only_flares,24,72,1e-05,1e-06,0.2934,0.1043,0.2963,0.104
only_flares,24,72,1e-05,1e-05,0.2914,0.1055,0.2938,0.1057
only_flares,24,72,1e-05,0.0001,0.2876,0.1019,0.2899,0.1021
only_flares,24,72,1e-05,0.001,0.3183,0.0994,0.3186,0.0958
only_flares,24,72,0.0001,1e-07,0.2921,0.1053,0.2944,0.1055
only_flares,24,72,0.0001,1e-06,0.2921,0.1053,0.2944,0.1055
only_flares,24,72,0.0001,1e-05,0.2914,0.1055,0.2938,0.1057
only_flares,24,72,0.0001,0.0001,0.2946,0.1086,0.2976,0.1093
only_flares,24,72,0.0001,0.001,0.3183,0.0994,0.3186,0.0958
only_flares,24,72,0.001,1e-07,0.2826,0.1014,0.285,0.1015
only_flares,24,72,0.001,1e-06,0.2826,0.1014,0.285,0.1015
only_flares,24,72,0.001,1e-05,0.2826,0.1014,0.285,0.1015
only_flares,24,72,0.001,0.0001,0.2876,0.1019,0.2899,0.1021
only_flares,24,72,0.001,0.001,0.3183,0.0994,0.3186,0.0958
only_flares,24,90,1e-07,1e-07,0.3161,0.0918,0.3178,0.0911
only_flares,24,90,1e-07,1e-06,0.3161,0.0918,0.3178,0.0911
only_flares,24,90,1e-07,1e-05,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,1e-07,0.0001,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,1e-07,0.001,0.2981,0.1443,0.2993,0.1425
only_flares,24,90,1e-06,1e-07,0.3161,0.0918,0.3178,0.0911
only_flares,24,90,1e-06,1e-06,0.3161,0.0918,0.3178,0.0911
only_flares,24,90,1e-06,1e-05,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,1e-06,0.0001,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,1e-06,0.001,0.2981,0.1443,0.2993,0.1425
only_flares,24,90,1e-05,1e-07,0.3208,0.0904,0.3226,0.0901
only_flares,24,90,1e-05,1e-06,0.3208,0.0904,0.3226,0.0901
only_flares,24,90,1e-05,1e-05,0.3208,0.0904,0.3226,0.0901
only_flares,24,90,1e-05,0.0001,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,1e-05,0.001,0.2981,0.1443,0.2993,0.1425
only_flares,24,90,0.0001,1e-07,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,0.0001,1e-06,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,0.0001,1e-05,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,0.0001,0.0001,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,0.0001,0.001,0.2981,0.1443,0.2993,0.1425
only_flares,24,90,0.001,1e-07,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,0.001,1e-06,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,0.001,1e-05,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,0.001,0.0001,0.3168,0.0914,0.3183,0.0909
only_flares,24,90,0.001,0.001,0.3029,0.1426,0.3041,0.1409
only_flares,24,108,1e-07,1e-07,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,1e-07,1e-06,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,1e-07,1e-05,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,1e-07,0.0001,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,1e-07,0.001,0.3187,0.1302,0.3192,0.1292
only_flares,24,108,1e-06,1e-07,0.3305,0.1362,0.3304,0.1352
only_flares,24,108,1e-06,1e-06,0.3305,0.1362,0.3304,0.1352
only_flares,24,108,1e-06,1e-05,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,1e-06,0.0001,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,1e-06,0.001,0.3187,0.1302,0.3192,0.1292
only_flares,24,108,1e-05,1e-07,0.3347,0.1367,0.3347,0.1358
only_flares,24,108,1e-05,1e-06,0.3347,0.1367,0.3347,0.1358
only_flares,24,108,1e-05,1e-05,0.3244,0.1422,0.3248,0.1411
only_flares,24,108,1e-05,0.0001,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,1e-05,0.001,0.3187,0.1302,0.3192,0.1292
only_flares,24,108,0.0001,1e-07,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,0.0001,1e-06,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,0.0001,1e-05,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,0.0001,0.0001,0.3203,0.1414,0.3205,0.1403
only_flares,24,108,0.0001,0.001,0.3187,0.1302,0.3192,0.1292
only_flares,24,108,0.001,1e-07,0.3258,0.1389,0.3257,0.1378
only_flares,24,108,0.001,1e-06,0.3258,0.1389,0.3257,0.1378
only_flares,24,108,0.001,1e-05,0.3258,0.1389,0.3257,0.1378
only_flares,24,108,0.001,0.0001,0.3238,0.1407,0.3244,0.1396
only_flares,24,108,0.001,0.001,0.3187,0.1302,0.3192,0.1292
flare_linked,24,18,1e-07,1e-07,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,1e-07,1e-06,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,1e-07,1e-05,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,1e-07,0.0001,0.0415,0.069,0.0583,0.0962
flare_linked,24,18,1e-07,0.001,0.0091,0.0273,0.0132,0.0396
flare_linked,24,18,1e-06,1e-07,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,1e-06,1e-06,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,1e-06,1e-05,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,1e-06,0.0001,0.0415,0.069,0.0583,0.0962
flare_linked,24,18,1e-06,0.001,0.0091,0.0273,0.0132,0.0396
flare_linked,24,18,1e-05,1e-07,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,1e-05,1e-06,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,1e-05,1e-05,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,1e-05,0.0001,0.0415,0.069,0.0583,0.0962
flare_linked,24,18,1e-05,0.001,0.0091,0.0273,0.0132,0.0396
flare_linked,24,18,0.0001,1e-07,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,0.0001,1e-06,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,0.0001,1e-05,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,0.0001,0.0001,0.0415,0.069,0.0583,0.0962
flare_linked,24,18,0.0001,0.001,0.0091,0.0273,0.0132,0.0396
flare_linked,24,18,0.001,1e-07,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,0.001,1e-06,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,0.001,1e-05,0.0577,0.079,0.0785,0.1034
flare_linked,24,18,0.001,0.0001,0.0415,0.069,0.0583,0.0962
flare_linked,24,18,0.001,0.001,0.0091,0.0273,0.0132,0.0396
flare_linked,24,36,1e-07,1e-07,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,1e-07,1e-06,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,1e-07,1e-05,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,1e-07,0.0001,0.1037,0.1082,0.1411,0.1451
flare_linked,24,36,1e-07,0.001,0.0473,0.0705,0.0672,0.0996
flare_linked,24,36,1e-06,1e-07,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,1e-06,1e-06,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,1e-06,1e-05,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,1e-06,0.0001,0.1037,0.1082,0.1411,0.1451
flare_linked,24,36,1e-06,0.001,0.0473,0.0705,0.0672,0.0996
flare_linked,24,36,1e-05,1e-07,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,1e-05,1e-06,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,1e-05,1e-05,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,1e-05,0.0001,0.1037,0.1082,0.1411,0.1451
flare_linked,24,36,1e-05,0.001,0.0473,0.0705,0.0672,0.0996
flare_linked,24,36,0.0001,1e-07,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,0.0001,1e-06,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,0.0001,1e-05,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,0.0001,0.0001,0.1037,0.1082,0.1411,0.1451
flare_linked,24,36,0.0001,0.001,0.0473,0.0705,0.0672,0.0996
flare_linked,24,36,0.001,1e-07,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,0.001,1e-06,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,0.001,1e-05,0.1069,0.1023,0.1434,0.1364
flare_linked,24,36,0.001,0.0001,0.1008,0.1089,0.1365,0.146
flare_linked,24,36,0.001,0.001,0.0473,0.0705,0.0672,0.0996
flare_linked,24,54,1e-07,1e-07,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,1e-07,1e-06,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,1e-07,1e-05,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,1e-07,0.0001,0.0538,0.068,0.0722,0.0927
flare_linked,24,54,1e-07,0.001,0.0125,0.0408,0.018,0.0591
flare_linked,24,54,1e-06,1e-07,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,1e-06,1e-06,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,1e-06,1e-05,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,1e-06,0.0001,0.0538,0.068,0.0722,0.0927
flare_linked,24,54,1e-06,0.001,0.0125,0.0408,0.018,0.0591
flare_linked,24,54,1e-05,1e-07,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,1e-05,1e-06,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,1e-05,1e-05,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,1e-05,0.0001,0.0538,0.068,0.0722,0.0927
flare_linked,24,54,1e-05,0.001,0.0125,0.0408,0.018,0.0591
flare_linked,24,54,0.0001,1e-07,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,0.0001,1e-06,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,0.0001,1e-05,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,0.0001,0.0001,0.0538,0.068,0.0722,0.0927
flare_linked,24,54,0.0001,0.001,0.0125,0.0408,0.018,0.0591
flare_linked,24,54,0.001,1e-07,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,0.001,1e-06,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,0.001,1e-05,0.071,0.0887,0.0918,0.1145
flare_linked,24,54,0.001,0.0001,0.0538,0.068,0.0722,0.0927
flare_linked,24,54,0.001,0.001,0.0125,0.0408,0.018,0.0591
flare_linked,24,72,1e-07,1e-07,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,1e-07,1e-06,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,1e-07,1e-05,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,1e-07,0.0001,0.085,0.0753,0.1155,0.1034
flare_linked,24,72,1e-07,0.001,0.0306,0.0449,0.044,0.0649
flare_linked,24,72,1e-06,1e-07,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,1e-06,1e-06,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,1e-06,1e-05,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,1e-06,0.0001,0.0822,0.0777,0.1117,0.1066
flare_linked,24,72,1e-06,0.001,0.0306,0.0449,0.044,0.0649
flare_linked,24,72,1e-05,1e-07,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,1e-05,1e-06,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,1e-05,1e-05,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,1e-05,0.0001,0.085,0.0753,0.1155,0.1034
flare_linked,24,72,1e-05,0.001,0.0306,0.0449,0.044,0.0649
flare_linked,24,72,0.0001,1e-07,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,0.0001,1e-06,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,0.0001,1e-05,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,0.0001,0.0001,0.0822,0.0777,0.1117,0.1066
flare_linked,24,72,0.0001,0.001,0.0306,0.0449,0.044,0.0649
flare_linked,24,72,0.001,1e-07,0.0975,0.0689,0.1317,0.0952
flare_linked,24,72,0.001,1e-06,0.0975,0.0689,0.1317,0.0952
flare_linked,24,72,0.001,1e-05,0.1032,0.0709,0.1403,0.0975
flare_linked,24,72,0.001,0.0001,0.0822,0.0777,0.1117,0.1066
flare_linked,24,72,0.001,0.001,0.0306,0.0449,0.044,0.0649
flare_linked,24,90,1e-07,1e-07,0.1103,0.0823,0.1455,0.1039
flare_linked,24,90,1e-07,1e-06,0.1103,0.0823,0.1455,0.1039
flare_linked,24,90,1e-07,1e-05,0.1103,0.0823,0.1455,0.1039
flare_linked,24,90,1e-07,0.0001,0.1222,0.113,0.1594,0.1434
flare_linked,24,90,1e-07,0.001,0.0186,0.0432,0.0266,0.0622
flare_linked,24,90,1e-06,1e-07,0.1103,0.0823,0.1455,0.1039
flare_linked,24,90,1e-06,1e-06,0.1103,0.0823,0.1455,0.1039
flare_linked,24,90,1e-06,1e-05,0.1103,0.0823,0.1455,0.1039
flare_linked,24,90,1e-06,0.0001,0.1222,0.113,0.1594,0.1434
flare_linked,24,90,1e-06,0.001,0.0186,0.0432,0.0266,0.0622
flare_linked,24,90,1e-05,1e-07,0.1073,0.0823,0.1413,0.1042
flare_linked,24,90,1e-05,1e-06,0.1073,0.0823,0.1413,0.1042
flare_linked,24,90,1e-05,1e-05,0.1073,0.0823,0.1413,0.1042
flare_linked,24,90,1e-05,0.0001,0.1193,0.1133,0.1552,0.144
flare_linked,24,90,1e-05,0.001,0.0186,0.0432,0.0266,0.0622
flare_linked,24,90,0.0001,1e-07,0.1103,0.0823,0.1455,0.1039
flare_linked,24,90,0.0001,1e-06,0.1103,0.0823,0.1455,0.1039
flare_linked,24,90,0.0001,1e-05,0.1103,0.0823,0.1455,0.1039
