Method,Time,Layers,Alpha,Tolerance,TSS Mean,TSS Std,HSS Mean,HSS Std
flare_linked,48,54,1e-05,0.001,0.0795,0.077,0.1092,0.106
flare_linked,48,54,0.0001,1e-07,0.6281,0.1916,0.6601,0.1627
flare_linked,48,54,0.0001,1e-06,0.6281,0.1916,0.6601,0.1627
flare_linked,48,54,0.0001,1e-05,0.6281,0.1916,0.6601,0.1627
flare_linked,48,54,0.0001,0.0001,0.6099,0.1954,0.6448,0.1662
flare_linked,48,54,0.0001,0.001,0.0795,0.077,0.1092,0.106
flare_linked,48,54,0.001,1e-07,0.631,0.1929,0.6658,0.1666
flare_linked,48,54,0.001,1e-06,0.631,0.1929,0.6658,0.1666
flare_linked,48,54,0.001,1e-05,0.631,0.1929,0.6658,0.1666
flare_linked,48,54,0.001,0.0001,0.6128,0.1969,0.6505,0.1705
flare_linked,48,54,0.001,0.001,0.0795,0.077,0.1092,0.106
flare_linked,48,72,1e-07,1e-07,0.5636,0.1506,0.6134,0.1463
flare_linked,48,72,1e-07,1e-06,0.5636,0.1506,0.6134,0.1463
flare_linked,48,72,1e-07,1e-05,0.5636,0.1506,0.6134,0.1463
flare_linked,48,72,1e-07,0.0001,0.5574,0.1384,0.612,0.1383
flare_linked,48,72,1e-07,0.001,0.2034,0.1691,0.2502,0.197
flare_linked,48,72,1e-06,1e-07,0.5545,0.1429,0.6059,0.1381
flare_linked,48,72,1e-06,1e-06,0.5545,0.1429,0.6059,0.1381
flare_linked,48,72,1e-06,1e-05,0.5545,0.1429,0.6059,0.1381
flare_linked,48,72,1e-06,0.0001,0.5574,0.1425,0.6114,0.1385
flare_linked,48,72,1e-06,0.001,0.2034,0.1691,0.2502,0.197
flare_linked,48,72,1e-05,1e-07,0.5636,0.1506,0.6134,0.1463
flare_linked,48,72,1e-05,1e-06,0.5636,0.1506,0.6134,0.1463
flare_linked,48,72,1e-05,1e-05,0.5636,0.1506,0.6134,0.1463
flare_linked,48,72,1e-05,0.0001,0.5664,0.1499,0.619,0.1464
flare_linked,48,72,1e-05,0.001,0.2125,0.1799,0.2585,0.205
flare_linked,48,72,0.0001,1e-07,0.5545,0.1429,0.6059,0.1381
flare_linked,48,72,0.0001,1e-06,0.5545,0.1429,0.6059,0.1381
flare_linked,48,72,0.0001,1e-05,0.5545,0.1429,0.6059,0.1381
flare_linked,48,72,0.0001,0.0001,0.5664,0.1499,0.619,0.1464
flare_linked,48,72,0.0001,0.001,0.2125,0.1799,0.2585,0.205
flare_linked,48,72,0.001,1e-07,0.5574,0.1425,0.6114,0.1385
flare_linked,48,72,0.001,1e-06,0.5574,0.1425,0.6114,0.1385
flare_linked,48,72,0.001,1e-05,0.5574,0.1425,0.6114,0.1385
flare_linked,48,72,0.001,0.0001,0.5574,0.1425,0.6114,0.1385
flare_linked,48,72,0.001,0.001,0.2125,0.1799,0.2585,0.205
flare_linked,48,90,1e-07,1e-07,0.6572,0.1458,0.7116,0.1263
flare_linked,48,90,1e-07,1e-06,0.6572,0.1458,0.7116,0.1263
flare_linked,48,90,1e-07,1e-05,0.6572,0.1458,0.7116,0.1263
flare_linked,48,90,1e-07,0.0001,0.6362,0.1345,0.6917,0.1136
flare_linked,48,90,1e-07,0.001,0.2927,0.1567,0.3586,0.181
flare_linked,48,90,1e-06,1e-07,0.6572,0.1458,0.7116,0.1263
flare_linked,48,90,1e-06,1e-06,0.6572,0.1458,0.7116,0.1263
flare_linked,48,90,1e-06,1e-05,0.6572,0.1458,0.7116,0.1263
flare_linked,48,90,1e-06,0.0001,0.6362,0.1345,0.6917,0.1136
flare_linked,48,90,1e-06,0.001,0.3018,0.1665,0.3671,0.1895
flare_linked,48,90,1e-05,1e-07,0.6544,0.1438,0.7059,0.1234
flare_linked,48,90,1e-05,1e-06,0.6544,0.1438,0.7059,0.1234
flare_linked,48,90,1e-05,1e-05,0.6516,0.1432,0.7006,0.1227
flare_linked,48,90,1e-05,0.0001,0.6334,0.132,0.686,0.1093
flare_linked,48,90,1e-05,0.001,0.2745,0.1392,0.3407,0.1653
flare_linked,48,90,0.0001,1e-07,0.6563,0.1485,0.711,0.1301
flare_linked,48,90,0.0001,1e-06,0.6563,0.1485,0.711,0.1301
flare_linked,48,90,0.0001,1e-05,0.6563,0.1485,0.711,0.1301
flare_linked,48,90,0.0001,0.0001,0.6324,0.1382,0.6858,0.1197
flare_linked,48,90,0.0001,0.001,0.3018,0.163,0.368,0.1885
flare_linked,48,90,0.001,1e-07,0.6444,0.1406,0.6983,0.1231
flare_linked,48,90,0.001,1e-06,0.6444,0.1406,0.6983,0.1231
flare_linked,48,90,0.001,1e-05,0.6444,0.1406,0.6983,0.1231
flare_linked,48,90,0.001,0.0001,0.6143,0.1265,0.671,0.109
flare_linked,48,90,0.001,0.001,0.2736,0.1464,0.3384,0.1684
flare_linked,48,108,1e-07,1e-07,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,1e-07,1e-06,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,1e-07,1e-05,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,1e-07,0.0001,0.6387,0.1549,0.6869,0.1319
flare_linked,48,108,1e-07,0.001,0.3516,0.1974,0.4133,0.2193
flare_linked,48,108,1e-06,1e-07,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,1e-06,1e-06,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,1e-06,1e-05,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,1e-06,0.0001,0.6387,0.1549,0.6869,0.1319
flare_linked,48,108,1e-06,0.001,0.3516,0.1974,0.4133,0.2193
flare_linked,48,108,1e-05,1e-07,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,1e-05,1e-06,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,1e-05,1e-05,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,1e-05,0.0001,0.6387,0.1549,0.6869,0.1319
flare_linked,48,108,1e-05,0.001,0.4123,0.1717,0.4804,0.182
flare_linked,48,108,0.0001,1e-07,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,0.0001,1e-06,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,0.0001,1e-05,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,0.0001,0.0001,0.6387,0.1549,0.6869,0.1319
flare_linked,48,108,0.0001,0.001,0.4196,0.1767,0.4835,0.1845
flare_linked,48,108,0.001,1e-07,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,0.001,1e-06,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,0.001,1e-05,0.6359,0.1562,0.682,0.1353
flare_linked,48,108,0.001,0.0001,0.6387,0.1549,0.6869,0.1319
flare_linked,48,108,0.001,0.001,0.3425,0.2029,0.4023,0.2243
only_cme,48,18,1e-07,1e-07,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-07,1e-06,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-07,1e-05,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-07,0.0001,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-07,0.001,0.0,0.0,0.0,0.0
only_cme,48,18,1e-06,1e-07,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-06,1e-06,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-06,1e-05,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-06,0.0001,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-06,0.001,0.0,0.0,0.0,0.0
only_cme,48,18,1e-05,1e-07,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-05,1e-06,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-05,1e-05,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-05,0.0001,0.6075,0.1355,0.6569,0.1433
only_cme,48,18,1e-05,0.001,0.0,0.0,0.0,0.0
only_cme,48,18,0.0001,1e-07,0.5975,0.1519,0.6475,0.1588
only_cme,48,18,0.0001,1e-06,0.5975,0.1519,0.6475,0.1588
only_cme,48,18,0.0001,1e-05,0.5975,0.1519,0.6475,0.1588
only_cme,48,18,0.0001,0.0001,0.5975,0.1519,0.6475,0.1588
only_cme,48,18,0.0001,0.001,0.0,0.0,0.0,0.0
only_cme,48,18,0.001,1e-07,0.5984,0.1441,0.6483,0.1494
only_cme,48,18,0.001,1e-06,0.5984,0.1441,0.6483,0.1494
only_cme,48,18,0.001,1e-05,0.5984,0.1441,0.6483,0.1494
only_cme,48,18,0.001,0.0001,0.5984,0.1441,0.6483,0.1494
only_cme,48,18,0.001,0.001,0.0,0.0,0.0,0.0
only_cme,48,36,1e-07,1e-07,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,1e-07,1e-06,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,1e-07,1e-05,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,1e-07,0.0001,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,1e-07,0.001,0.0317,0.061,0.0445,0.0857
only_cme,48,36,1e-06,1e-07,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,1e-06,1e-06,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,1e-06,1e-05,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,1e-06,0.0001,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,1e-06,0.001,0.0317,0.061,0.0445,0.0857
only_cme,48,36,1e-05,1e-07,0.6713,0.1654,0.7168,0.145
only_cme,48,36,1e-05,1e-06,0.6713,0.1654,0.7168,0.145
only_cme,48,36,1e-05,1e-05,0.6713,0.1654,0.7168,0.145
only_cme,48,36,1e-05,0.0001,0.6713,0.1654,0.7168,0.145
only_cme,48,36,1e-05,0.001,0.0317,0.061,0.0445,0.0857
only_cme,48,36,0.0001,1e-07,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,0.0001,1e-06,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,0.0001,1e-05,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,0.0001,0.0001,0.6813,0.1698,0.7245,0.1504
only_cme,48,36,0.0001,0.001,0.0317,0.061,0.0445,0.0857
only_cme,48,36,0.001,1e-07,0.6722,0.1677,0.7176,0.1502
only_cme,48,36,0.001,1e-06,0.6722,0.1677,0.7176,0.1502
only_cme,48,36,0.001,1e-05,0.6722,0.1677,0.7176,0.1502
only_cme,48,36,0.001,0.0001,0.6722,0.1677,0.7176,0.1502
only_cme,48,36,0.001,0.001,0.0317,0.061,0.0445,0.0857
only_cme,48,54,1e-07,1e-07,0.6999,0.1237,0.7305,0.1063
only_cme,48,54,1e-07,1e-06,0.6999,0.1237,0.7305,0.1063
only_cme,48,54,1e-07,1e-05,0.6999,0.1237,0.7305,0.1063
only_cme,48,54,1e-07,0.0001,0.6971,0.1226,0.7254,0.106
only_cme,48,54,1e-07,0.001,0.0976,0.0825,0.1344,0.1141
only_cme,48,54,1e-06,1e-07,0.6972,0.1262,0.7245,0.1094
only_cme,48,54,1e-06,1e-06,0.6972,0.1262,0.7245,0.1094
only_cme,48,54,1e-06,1e-05,0.6972,0.1262,0.7245,0.1094
only_cme,48,54,1e-06,0.0001,0.6943,0.125,0.7194,0.1088
only_cme,48,54,1e-06,0.001,0.0976,0.0825,0.1344,0.1141
only_cme,48,54,1e-05,1e-07,0.6944,0.1292,0.719,0.1147
only_cme,48,54,1e-05,1e-06,0.6944,0.1292,0.719,0.1147
only_cme,48,54,1e-05,1e-05,0.6944,0.1292,0.719,0.1147
only_cme,48,54,1e-05,0.0001,0.6915,0.128,0.7139,0.1138
only_cme,48,54,1e-05,0.001,0.0976,0.0825,0.1344,0.1141
only_cme,48,54,0.0001,1e-07,0.6999,0.1237,0.7305,0.1063
only_cme,48,54,0.0001,1e-06,0.6999,0.1237,0.7305,0.1063
only_cme,48,54,0.0001,1e-05,0.6999,0.1237,0.7305,0.1063
only_cme,48,54,0.0001,0.0001,0.6971,0.1226,0.7254,0.106
only_cme,48,54,0.0001,0.001,0.0976,0.0825,0.1344,0.1141
only_cme,48,54,0.001,1e-07,0.6972,0.1262,0.7245,0.1094
only_cme,48,54,0.001,1e-06,0.6972,0.1262,0.7245,0.1094
only_cme,48,54,0.001,1e-05,0.6972,0.1262,0.7245,0.1094
only_cme,48,54,0.001,0.0001,0.6943,0.125,0.7194,0.1088
only_cme,48,54,0.001,0.001,0.0976,0.0825,0.1344,0.1141
only_cme,48,72,1e-07,1e-07,0.7118,0.1851,0.7379,0.1546
only_cme,48,72,1e-07,1e-06,0.7118,0.1851,0.7379,0.1546
only_cme,48,72,1e-07,1e-05,0.7118,0.1851,0.7379,0.1546
only_cme,48,72,1e-07,0.0001,0.7027,0.1897,0.7318,0.1657
only_cme,48,72,1e-07,0.001,0.5114,0.2158,0.5703,0.2158
only_cme,48,72,1e-06,1e-07,0.7118,0.1851,0.7379,0.1546
only_cme,48,72,1e-06,1e-06,0.7118,0.1851,0.7379,0.1546
only_cme,48,72,1e-06,1e-05,0.7118,0.1851,0.7379,0.1546
only_cme,48,72,1e-06,0.0001,0.7027,0.1897,0.7318,0.1657
only_cme,48,72,1e-06,0.001,0.5114,0.2158,0.5703,0.2158
only_cme,48,72,1e-05,1e-07,0.7118,0.1851,0.7379,0.1546
only_cme,48,72,1e-05,1e-06,0.7118,0.1851,0.7379,0.1546
only_cme,48,72,1e-05,1e-05,0.6999,0.1854,0.726,0.157
only_cme,48,72,1e-05,0.0001,0.7027,0.1897,0.7318,0.1657
only_cme,48,72,1e-05,0.001,0.5114,0.2158,0.5703,0.2158
only_cme,48,72,0.0001,1e-07,0.6999,0.1854,0.726,0.157
only_cme,48,72,0.0001,1e-06,0.6999,0.1854,0.726,0.157
only_cme,48,72,0.0001,1e-05,0.6999,0.1854,0.726,0.157
only_cme,48,72,0.0001,0.0001,0.7027,0.1897,0.7318,0.1657
only_cme,48,72,0.0001,0.001,0.4961,0.1808,0.5623,0.1736
only_cme,48,72,0.001,1e-07,0.6927,0.2023,0.7218,0.1754
only_cme,48,72,0.001,1e-06,0.6927,0.2023,0.7218,0.1754
only_cme,48,72,0.001,1e-05,0.6927,0.2023,0.7218,0.1754
only_cme,48,72,0.001,0.0001,0.6927,0.2023,0.7218,0.1754
only_cme,48,72,0.001,0.001,0.5415,0.2062,0.5995,0.204
only_cme,48,90,1e-07,1e-07,0.7201,0.1826,0.7437,0.1567
only_cme,48,90,1e-07,1e-06,0.7201,0.1826,0.7437,0.1567
only_cme,48,90,1e-07,1e-05,0.7201,0.1826,0.7437,0.1567
only_cme,48,90,1e-07,0.0001,0.711,0.1941,0.736,0.1688
only_cme,48,90,1e-07,0.001,0.5596,0.1974,0.6159,0.1877
only_cme,48,90,1e-06,1e-07,0.711,0.1941,0.736,0.1688
only_cme,48,90,1e-06,1e-06,0.711,0.1941,0.736,0.1688
only_cme,48,90,1e-06,1e-05,0.711,0.1941,0.736,0.1688
only_cme,48,90,1e-06,0.0001,0.711,0.1941,0.736,0.1688
only_cme,48,90,1e-06,0.001,0.5596,0.1974,0.6159,0.1877
only_cme,48,90,1e-05,1e-07,0.711,0.1941,0.736,0.1688
only_cme,48,90,1e-05,1e-06,0.711,0.1941,0.736,0.1688
only_cme,48,90,1e-05,1e-05,0.711,0.1941,0.736,0.1688
only_cme,48,90,1e-05,0.0001,0.711,0.1941,0.736,0.1688
only_cme,48,90,1e-05,0.001,0.5496,0.205,0.6059,0.1909
only_cme,48,90,0.0001,1e-07,0.7202,0.2022,0.7413,0.1706
only_cme,48,90,0.0001,1e-06,0.7202,0.2022,0.7413,0.1706
only_cme,48,90,0.0001,1e-05,0.7202,0.2022,0.7413,0.1706
only_cme,48,90,0.0001,0.0001,0.7111,0.1994,0.7349,0.1704
only_cme,48,90,0.0001,0.001,0.575,0.1966,0.6266,0.1878
only_cme,48,90,0.001,1e-07,0.7138,0.1937,0.7413,0.1682
only_cme,48,90,0.001,1e-06,0.7138,0.1937,0.7413,0.1682
only_cme,48,90,0.001,1e-05,0.7138,0.1937,0.7413,0.1682
only_cme,48,90,0.001,0.0001,0.7238,0.1793,0.7513,0.1568
only_cme,48,90,0.001,0.001,0.5615,0.2065,0.6184,0.1952
only_cme,48,108,1e-07,1e-07,0.6845,0.1652,0.7071,0.1386
only_cme,48,108,1e-07,1e-06,0.6845,0.1652,0.7071,0.1386
only_cme,48,108,1e-07,1e-05,0.6845,0.1652,0.7071,0.1386
only_cme,48,108,1e-07,0.0001,0.6478,0.1747,0.6678,0.1514
only_cme,48,108,1e-07,0.001,0.5803,0.1636,0.6313,0.1345
only_cme,48,108,1e-06,1e-07,0.6845,0.1652,0.7071,0.1386
only_cme,48,108,1e-06,1e-06,0.6845,0.1652,0.7071,0.1386
only_cme,48,108,1e-06,1e-05,0.6845,0.1652,0.7071,0.1386
only_cme,48,108,1e-06,0.0001,0.6578,0.1593,0.6773,0.1366
only_cme,48,108,1e-06,0.001,0.5803,0.1636,0.6313,0.1345
only_cme,48,108,1e-05,1e-07,0.6754,0.1716,0.6991,0.1428
only_cme,48,108,1e-05,1e-06,0.6754,0.1716,0.6991,0.1428
only_cme,48,108,1e-05,1e-05,0.6754,0.1716,0.6991,0.1428
only_cme,48,108,1e-05,0.0001,0.6578,0.1593,0.6773,0.1366
only_cme,48,108,1e-05,0.001,0.5703,0.1624,0.6231,0.1345
only_cme,48,108,0.0001,1e-07,0.6816,0.1667,0.7018,0.1409
only_cme,48,108,0.0001,1e-06,0.6816,0.1667,0.7018,0.1409
only_cme,48,108,0.0001,1e-05,0.6816,0.1667,0.7018,0.1409
only_cme,48,108,0.0001,0.0001,0.6606,0.161,0.683,0.1404
only_cme,48,108,0.0001,0.001,0.5775,0.1685,0.6259,0.1444
only_cme,48,108,0.001,1e-07,0.6816,0.1667,0.7018,0.1409
only_cme,48,108,0.001,1e-06,0.6816,0.1667,0.7018,0.1409
only_cme,48,108,0.001,1e-05,0.6816,0.1667,0.7018,0.1409
only_cme,48,108,0.001,0.0001,0.6697,0.1544,0.6901,0.1328
only_cme,48,108,0.001,0.001,0.5747,0.1544,0.6242,0.1331
only_flares,60,18,1e-07,1e-07,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,1e-07,1e-06,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,1e-07,1e-05,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,1e-07,0.0001,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,1e-07,0.001,0.3431,0.0969,0.3458,0.0968
only_flares,60,18,1e-06,1e-07,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,1e-06,1e-06,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,1e-06,1e-05,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,1e-06,0.0001,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,1e-06,0.001,0.3431,0.0969,0.3458,0.0968
only_flares,60,18,1e-05,1e-07,0.712,0.0539,0.7136,0.0517
only_flares,60,18,1e-05,1e-06,0.712,0.0539,0.7136,0.0517
only_flares,60,18,1e-05,1e-05,0.712,0.0539,0.7136,0.0517
only_flares,60,18,1e-05,0.0001,0.712,0.0539,0.7136,0.0517
only_flares,60,18,1e-05,0.001,0.3431,0.0969,0.3458,0.0968
only_flares,60,18,0.0001,1e-07,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,0.0001,1e-06,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,0.0001,1e-05,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,0.0001,0.0001,0.7072,0.0589,0.7089,0.0565
only_flares,60,18,0.0001,0.001,0.3431,0.0969,0.3458,0.0968
only_flares,60,18,0.001,1e-07,0.7109,0.0645,0.7134,0.0626
only_flares,60,18,0.001,1e-06,0.7109,0.0645,0.7134,0.0626
only_flares,60,18,0.001,1e-05,0.7109,0.0645,0.7134,0.0626
only_flares,60,18,0.001,0.0001,0.7109,0.0645,0.7134,0.0626
only_flares,60,18,0.001,0.001,0.3324,0.0915,0.3356,0.0917
only_flares,60,36,1e-07,1e-07,0.7567,0.0795,0.7599,0.0788
only_flares,60,36,1e-07,1e-06,0.7567,0.0795,0.7599,0.0788
only_flares,60,36,1e-07,1e-05,0.7567,0.0795,0.7599,0.0788
only_flares,60,36,1e-07,0.0001,0.7567,0.0795,0.7599,0.0788
only_flares,60,36,1e-07,0.001,0.5999,0.0676,0.6025,0.0654
only_flares,60,36,1e-06,1e-07,0.7567,0.0795,0.7599,0.0788
only_flares,60,36,1e-06,1e-06,0.7567,0.0795,0.7599,0.0788
only_flares,60,36,1e-06,1e-05,0.7567,0.0795,0.7599,0.0788
only_flares,60,36,1e-06,0.0001,0.7567,0.0795,0.7599,0.0788
only_flares,60,36,1e-06,0.001,0.5999,0.0676,0.6025,0.0654
only_flares,60,36,1e-05,1e-07,0.752,0.0684,0.7554,0.0673
only_flares,60,36,1e-05,1e-06,0.752,0.0684,0.7554,0.0673
only_flares,60,36,1e-05,1e-05,0.752,0.0684,0.7554,0.0673
only_flares,60,36,1e-05,0.0001,0.752,0.0684,0.7554,0.0673
only_flares,60,36,1e-05,0.001,0.5999,0.0682,0.6024,0.0656
only_flares,60,36,0.0001,1e-07,0.7426,0.0662,0.746,0.0653
only_flares,60,36,0.0001,1e-06,0.7426,0.0662,0.746,0.0653
only_flares,60,36,0.0001,1e-05,0.7426,0.0662,0.746,0.0653
only_flares,60,36,0.0001,0.0001,0.7426,0.0662,0.746,0.0653
only_flares,60,36,0.0001,0.001,0.5955,0.0608,0.5979,0.0582
only_flares,60,36,0.001,1e-07,0.7476,0.0617,0.7508,0.0611
only_flares,60,36,0.001,1e-06,0.7476,0.0617,0.7508,0.0611
only_flares,60,36,0.001,1e-05,0.7476,0.0617,0.7508,0.0611
only_flares,60,36,0.001,0.0001,0.7476,0.0617,0.7508,0.0611
only_flares,60,36,0.001,0.001,0.5996,0.0732,0.6022,0.0702
only_flares,60,54,1e-07,1e-07,0.7815,0.0583,0.7835,0.0572
only_flares,60,54,1e-07,1e-06,0.7815,0.0583,0.7835,0.0572
only_flares,60,54,1e-07,1e-05,0.7815,0.0583,0.7835,0.0572
only_flares,60,54,1e-07,0.0001,0.7815,0.0583,0.7835,0.0572
only_flares,60,54,1e-07,0.001,0.6291,0.0366,0.6308,0.036
only_flares,60,54,1e-06,1e-07,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,1e-06,1e-06,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,1e-06,1e-05,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,1e-06,0.0001,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,1e-06,0.001,0.6291,0.0366,0.6308,0.036
only_flares,60,54,1e-05,1e-07,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,1e-05,1e-06,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,1e-05,1e-05,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,1e-05,0.0001,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,1e-05,0.001,0.6247,0.0438,0.6263,0.0439
only_flares,60,54,0.0001,1e-07,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,0.0001,1e-06,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,0.0001,1e-05,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,0.0001,0.0001,0.7765,0.0622,0.7787,0.0605
only_flares,60,54,0.0001,0.001,0.6291,0.0366,0.6308,0.036
only_flares,60,54,0.001,1e-07,0.7808,0.0692,0.7833,0.0679
only_flares,60,54,0.001,1e-06,0.7808,0.0692,0.7833,0.0679
only_flares,60,54,0.001,1e-05,0.7808,0.0692,0.7833,0.0679
only_flares,60,54,0.001,0.0001,0.7808,0.0692,0.7833,0.0679
only_flares,60,54,0.001,0.001,0.6341,0.0451,0.6355,0.0437
only_flares,60,72,1e-07,1e-07,0.7854,0.058,0.788,0.0577
only_flares,60,72,1e-07,1e-06,0.7854,0.058,0.788,0.0577
only_flares,60,72,1e-07,1e-05,0.7854,0.058,0.788,0.0577
only_flares,60,72,1e-07,0.0001,0.7854,0.058,0.788,0.0577
only_flares,60,72,1e-07,0.001,0.68,0.0642,0.6815,0.0641
only_flares,60,72,1e-06,1e-07,0.7806,0.0568,0.7834,0.0569
only_flares,60,72,1e-06,1e-06,0.7806,0.0568,0.7834,0.0569
only_flares,60,72,1e-06,1e-05,0.7806,0.0568,0.7834,0.0569
only_flares,60,72,1e-06,0.0001,0.7806,0.0568,0.7834,0.0569
only_flares,60,72,1e-06,0.001,0.68,0.0642,0.6815,0.0641
only_flares,60,72,1e-05,1e-07,0.7713,0.061,0.7739,0.0595
only_flares,60,72,1e-05,1e-06,0.7713,0.061,0.7739,0.0595
only_flares,60,72,1e-05,1e-05,0.7713,0.061,0.7739,0.0595
only_flares,60,72,1e-05,0.0001,0.7713,0.061,0.7739,0.0595
only_flares,60,72,1e-05,0.001,0.6757,0.0681,0.6771,0.0685
only_flares,60,72,0.0001,1e-07,0.7806,0.0564,0.7834,0.0568
only_flares,60,72,0.0001,1e-06,0.7806,0.0564,0.7834,0.0568
only_flares,60,72,0.0001,1e-05,0.7806,0.0564,0.7834,0.0568
only_flares,60,72,0.0001,0.0001,0.7806,0.0564,0.7834,0.0568
only_flares,60,72,0.0001,0.001,0.6757,0.0681,0.6771,0.0685
only_flares,60,72,0.001,1e-07,0.7854,0.0577,0.788,0.0576
only_flares,60,72,0.001,1e-06,0.7854,0.0577,0.788,0.0576
only_flares,60,72,0.001,1e-05,0.7854,0.0577,0.788,0.0576
only_flares,60,72,0.001,0.0001,0.7854,0.0577,0.788,0.0576
only_flares,60,72,0.001,0.001,0.6757,0.0681,0.6771,0.0685
only_flares,60,90,1e-07,1e-07,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-07,1e-06,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-07,1e-05,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-07,0.0001,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-07,0.001,0.6875,0.0758,0.6903,0.0748
only_flares,60,90,1e-06,1e-07,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-06,1e-06,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-06,1e-05,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-06,0.0001,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-06,0.001,0.6875,0.0758,0.6903,0.0748
only_flares,60,90,1e-05,1e-07,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-05,1e-06,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-05,1e-05,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-05,0.0001,0.8084,0.0709,0.8112,0.0712
only_flares,60,90,1e-05,0.001,0.6875,0.0758,0.6903,0.0748
only_flares,60,90,0.0001,1e-07,0.8082,0.0638,0.8111,0.065
only_flares,60,90,0.0001,1e-06,0.8082,0.0638,0.8111,0.065
only_flares,60,90,0.0001,1e-05,0.8082,0.0638,0.8111,0.065
only_flares,60,90,0.0001,0.0001,0.8034,0.0653,0.8065,0.0661
only_flares,60,90,0.0001,0.001,0.6831,0.08,0.6858,0.0793
only_flares,60,90,0.001,1e-07,0.8082,0.0681,0.8111,0.0684
only_flares,60,90,0.001,1e-06,0.8082,0.0681,0.8111,0.0684
only_flares,60,90,0.001,1e-05,0.8082,0.0681,0.8111,0.0684
only_flares,60,90,0.001,0.0001,0.8034,0.0695,0.8064,0.0695
only_flares,60,90,0.001,0.001,0.6875,0.0758,0.6903,0.0748
only_flares,60,108,1e-07,1e-07,0.7756,0.0539,0.7785,0.0533
only_flares,60,108,1e-07,1e-06,0.7756,0.0539,0.7785,0.0533
